codigo_postal,tipo,nombre
12170,instituto,Institut d'Educació Secundària Maestrat (Sant Mateu)
03727,instituto,Secció d'Educació Secundària de l'Institut d'Educació Secundària Josep Iborra a Xaló
27002,instituto,Instituto de Educación Secundaria San Xillao
36320,instituto,Instituto de Educación Secundaria de Chapela
43800,instituto,Institut Serra de Miramar
43800,instituto,Institut Jaume Huguet
43120,instituto,Institut Constantí
15145,instituto,Instituto de Educación Secundaria Agra de Leborís
46138,instituto,Institut d'Educació Secundària Rafelbunyol
15570,instituto,Instituto de Educación Secundaria As Telleiras
15200,instituto,Instituto de Ensino Secundario Campo de San Alberto
15259,instituto,Instituto de Educación Secundaria As Insuas
15259,instituto,Instituto de Ensino Secundario Plurilingüe Fontexería
15160,instituto,Instituto de Educación Secundaria Isaac Díaz Pardo
36780,instituto,Instituto de Educación Secundaria A Sangriña
30001,instituto,Instituto de Educación Secundaria Licenciado Francisco Cascales
03184,instituto,Instituto de Enseñanza Secundaria nº5
03183,instituto,Instituto Público Libertas Número 1
15220,instituto,Instituto de Educación Secundaria Plurilingüe de Ames
30203,universidad,"Escuela Técnica Superior de Ingeniería de Caminos, Canales y Puertos y de Ingeniería de Minas"
30203,universidad,Escuela Técnica Superior de Ingeniería Naval y Oceánica
30320,universidad,Centro de Desarrollo e Innovación Tecnológica
30203,universidad,"CRAI, Sala 2"
30202,universidad,Escuela Técnica Superior de Ingeniería Industrial
30202,universidad,Escuela Técnica Superior de Ingeniería de Telecomunicaciones - UPCT
30202,universidad,Rectorado UPCT
15011,universidad,Normal - Espazo de Intervención Cultural - UDC
46600,universidad,UNED Sede de Alzira
46003,universidad,Universidad CEU-UCH - Palacio de Colomina
46003,universidad,Facultad de Teología San Vicente Ferrer
46012,universidad,Universidad Popular - Pinedo
03203,universidad,Universidad CEU Cardenal Herrera
32004,universidad,Facultade de Ciencias
46010,universidad,Universidad Europea de Valencia
03700,universidad,UNED
46002,universidad,Universidad Internacional de Valencia
15402,universidad,UNED
46003,universidad,Institut Interuniversitari López Piñero
43800,universidad,Campus Extens de la Universitat Rovira i Virgili (URV) a Valls
03005,universidad,Conservatorio Superior de Música Óscar Esplá
46730,universidad,Escola Politècnica Superior de Gandia
36331,universidad,Estación de Ciencias Mariñas de Toralla
12071,universidad,Universitat Jaume I
36310,universidad,Escola Técnica Superior de Enxeñeiros de Minas
36310,universidad,Campus Universitario das Lagoas-Marcosende
36200,universidad,Facultade de Filoloxía e Tradución
15782,universidad,Facultade de Ciencias Económicas e Empresariais
43002,universidad,Universitat Rovira i Virgili - Campus Catalunya
30202,universidad,Edificio de Laboratorios de Investigación
43480,universidad,Facultat de Turisme i Geografia (URV)
30100,universidad,ESAMUR
30100,universidad,Parque Científico de Murcia
15011,universidad,Escola Técnica Superior de Náutica e Máquinas - UDC
15008,universidad,Campus A Coruña - Elviña - UDC
15008,universidad,Campus A Coruña - Zapateira - UDC
15011,universidad,UNED-EPA da Coruña
03801,universidad,Escola Politècnica Superior d'Alcoi
15782,universidad,Facultade de Medicina
27002,universidad,Aula Produtos Lácteos
27002,universidad,Facultade de Formación do Profesorado
15403,universidad,Campus Industrial de Ferrol
36310,universidad,Centro de Apoio Científico e Tecnolóxico á Investigación (CACTI)
15405,universidad,Campus Ferrol - Serantes - UDC
15179,universidad,Facultade de Ciencias do Deporte e a Educación Física - UDC
15179,universidad,Instituto Universitario de Medio Ambiente
36208,universidad,Escola de Enxeñería Industrial
36208,universidad,Escola Universitaria de Estudos Empresariais
46800,universidad,Campus de la Costera UCV
30107,universidad,UCAM - Universidad Católica San Antonio de Murcia
46100,universidad,Universidad Católica de Valencia - Sede Padre Jofre
15007,universidad,UIE Universidade - Campus da Coruña
27002,universidad,Campus Terra
46022,universidad,Campus de Vera de la Universitat Politècnica de València
