codigo_postal,provincia,municipio_nombre,poblacion_actual,poblacion_hace_5a,crecimiento_%,supera_20k,crecimiento_positivo,precio_m2,variacion_anual_%,variacion_maximo_%,en_maximo_historico,precio_anual_positivo,fuente_precio,tiene_supermercado,tiene_colegio,tiene_instituto,tiene_universidad,tiene_centro_salud,tiene_todos_servicios,tiene_mercadona
36560,Pontevedra,Forcarei,340.77777777777777,367.55555555555554,-7.29,False,False,268.646646,,,False,False,notariado,False,False,False,False,True,False,False
36557,Pontevedra,Forcarei,340.77777777777777,367.55555555555554,-7.29,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36556,Pontevedra,Forcarei,340.77777777777777,367.55555555555554,-7.29,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36555,Pontevedra,Forcarei,340.77777777777777,367.55555555555554,-7.29,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36550,Pontevedra,Forcarei,340.77777777777777,367.55555555555554,-7.29,False,False,292.044176,,,False,False,notariado,False,False,False,False,True,False,False
32893,Ourense,"Lobios, Parada de Sil",337.04761904761904,330.7142857142857,1.92,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32371,Ourense,"Larouco, Petín",335.0,316.5,5.85,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32370,Ourense,"Larouco, Petín",335.0,316.5,5.85,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
12222,Castellón/Castelló,"Alcudia de Veo, Aín",333.0,311.0,7.07,False,True,897.365988,,,False,False,notariado,False,False,False,False,True,False,False
43370,Tarragona,"Palma d'Ebre, La",333.0,338.0,-1.48,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
32644,Ourense,"Calvos de Randín, Porqueira",331.5,352.75,-6.02,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
32645,Ourense,"Calvos de Randín, Porqueira",331.5,352.75,-6.02,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27556,Lugo,Taboada,327.125,339.5,-3.65,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27555,Lugo,Taboada,327.125,339.5,-3.65,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27557,Lugo,Taboada,327.125,339.5,-3.65,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27554,Lugo,Taboada,327.125,339.5,-3.65,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27558,Lugo,Taboada,327.125,339.5,-3.65,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27559,Lugo,Taboada,327.125,339.5,-3.65,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27596,Lugo,Taboada,327.125,339.5,-3.65,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27550,Lugo,Taboada,327.125,339.5,-3.65,False,False,407.002188,,,False,False,notariado,False,False,False,False,True,False,False
27217,Lugo,Palas de Rei,322.7,332.6,-2.98,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27216,Lugo,Palas de Rei,322.7,332.6,-2.98,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27208,Lugo,Palas de Rei,322.7,332.6,-2.98,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27209,Lugo,Palas de Rei,322.7,332.6,-2.98,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27207,Lugo,Palas de Rei,322.7,332.6,-2.98,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27206,Lugo,Palas de Rei,322.7,332.6,-2.98,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27205,Lugo,Palas de Rei,322.7,332.6,-2.98,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27204,Lugo,Palas de Rei,322.7,332.6,-2.98,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27203,Lugo,Palas de Rei,322.7,332.6,-2.98,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27200,Lugo,Palas de Rei,322.7,332.6,-2.98,False,False,632.892943,,,False,False,notariado,False,False,False,False,True,False,False
27664,Lugo,"Becerreá, Cervantes",320.0,337.1875,-5.1,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
27661,Lugo,"Becerreá, Cervantes",320.0,337.1875,-5.1,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
12131,Castellón/Castelló,"Useres, les/Useras",318.0,319.6666666666667,-0.52,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
12118,Castellón/Castelló,"Useres, les/Useras",318.0,319.6666666666667,-0.52,False,False,409.898477,,,False,False,notariado,False,False,False,False,True,False,False
12499,Castellón/Castelló,Chóvar,316.0,288.0,9.72,False,True,381.718737,,,False,False,notariado,False,False,False,False,True,False,False
43775,Tarragona,Marçà,311.5,300.0,3.83,False,True,1092.07317,,,False,False,notariado,False,False,False,False,True,False,True
15637,A Coruña,Vilarmaior,310.5,302.25,2.73,False,True,1375.617479,,,False,False,notariado,False,False,False,False,True,False,False
15638,A Coruña,Vilarmaior,310.5,302.25,2.73,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
15615,A Coruña,Vilarmaior,310.5,302.25,2.73,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
15616,A Coruña,Vilarmaior,310.5,302.25,2.73,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
43312,Tarragona,Vilanova d'Escornalbou,307.0,282.5,8.67,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
43311,Tarragona,Vilanova d'Escornalbou,307.0,282.5,8.67,False,True,775.336463,,,False,False,notariado,False,False,False,False,True,False,False
43774,Tarragona,"Pradell de la Teixeta, Torre de Fontaubella, La",306.0,289.0,5.88,False,True,1061.096715,,,False,False,notariado,False,False,False,False,True,False,False
43816,Tarragona,Querol,305.5,259.0,17.95,False,True,308.441558,,,False,False,notariado,False,False,False,False,True,False,False
43715,Tarragona,Querol,305.5,259.0,17.95,False,True,907.545474,,,False,False,notariado,False,False,False,False,False,False,False
36839,Pontevedra,"Lama, A",304.625,299.625,1.67,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36838,Pontevedra,"Lama, A",304.625,299.625,1.67,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36850,Pontevedra,"Lama, A",304.625,299.625,1.67,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36837,Pontevedra,"Lama, A",304.625,299.625,1.67,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36836,Pontevedra,"Lama, A",304.625,299.625,1.67,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36835,Pontevedra,"Lama, A",304.625,299.625,1.67,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36830,Pontevedra,"Lama, A",304.625,299.625,1.67,False,True,425.77821,,,False,False,notariado,False,False,False,False,True,False,False
32694,Ourense,Trasmiras,304.0,315.75,-3.72,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32695,Ourense,Trasmiras,304.0,315.75,-3.72,False,False,369.104016,,,False,False,notariado,False,False,False,False,True,False,False
12512,Castellón/Castelló,Rossell,303.3333333333333,304.0,-0.22,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
12511,Castellón/Castelló,Rossell,303.3333333333333,304.0,-0.22,False,False,505.73514,,,False,False,notariado,False,False,False,False,True,False,False
32449,Ourense,"Peroxa, A",298.8333333333333,301.6666666666667,-0.94,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32150,Ourense,"Peroxa, A",298.8333333333333,301.6666666666667,-0.94,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
32440,Ourense,"Peroxa, A",298.8333333333333,301.6666666666667,-0.94,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
32151,Ourense,"Peroxa, A",298.8333333333333,301.6666666666667,-0.94,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27774,Lugo,Alfoz,298.6,331.8,-10.01,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27776,Lugo,Alfoz,298.6,331.8,-10.01,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
27773,Lugo,Alfoz,298.6,331.8,-10.01,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27775,Lugo,Alfoz,298.6,331.8,-10.01,False,False,243.619489,,,False,False,notariado,False,False,False,False,False,False,False
27310,Lugo,Ribas de Sil,298.0,310.3333333333333,-3.97,False,False,191.895755,,,False,False,notariado,False,False,False,False,True,False,False
27317,Lugo,Ribas de Sil,298.0,310.3333333333333,-3.97,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27318,Lugo,Ribas de Sil,298.0,310.3333333333333,-3.97,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
43373,Tarragona,Cabacés,296.0,302.0,-1.99,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
43430,Tarragona,Vimbodí i Poblet,295.6666666666667,296.6666666666667,-0.34,False,False,346.351197,,,False,False,notariado,False,False,False,False,True,False,True
43448,Tarragona,Vimbodí i Poblet,295.6666666666667,296.6666666666667,-0.34,False,False,,,,False,False,mivau,False,False,False,False,False,False,True
12449,Castellón/Castelló,"Benafer, Higueras, Pavías",294.0,280.0,5.0,False,True,833.898305,,,False,False,notariado,False,False,False,False,True,False,True
12415,Castellón/Castelló,"Gaibiel, Matet",294.0,264.0,11.36,False,True,453.606411,,,False,False,notariado,False,False,False,False,True,False,True
03787,Alicante/Alacant,"Vall de Gallinera, la",291.5,263.5,10.63,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
12428,Castellón/Castelló,"Fuente la Reina, Puebla de Arenoso, Villanueva de Viver",290.5,237.5,22.32,False,True,527.557346,,,False,False,notariado,False,False,False,False,True,False,False
43738,Tarragona,Bellmunt del Priorat,290.0,273.0,6.23,False,True,,,,False,False,mivau,False,False,False,False,True,False,False
12184,Castellón/Castelló,"Serratella, la, Torre d'en Doménec, la",290.0,257.0,12.84,False,True,,,,False,False,mivau,False,False,False,False,True,False,False
32623,Ourense,Laza,289.0,305.75,-5.48,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32620,Ourense,Laza,289.0,305.75,-5.48,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
32621,Ourense,Laza,289.0,305.75,-5.48,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32622,Ourense,Laza,289.0,305.75,-5.48,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32655,Ourense,Rairiz de Veiga,288.5,307.0,-6.03,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32654,Ourense,Rairiz de Veiga,288.5,307.0,-6.03,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32652,Ourense,Rairiz de Veiga,288.5,307.0,-6.03,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
32653,Ourense,Rairiz de Veiga,288.5,307.0,-6.03,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27339,Lugo,"Folgoso do Courel, Pobra do Brollón, A",287.66666666666663,303.83333333333337,-5.32,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32375,Ourense,"Bolo, O, Manzaneda",285.6333333333333,310.5,-8.01,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32633,Ourense,Baltar,283.0,314.0,-9.87,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32846,Ourense,"Bande, Lobeira",279.3888888888889,294.44444444444446,-5.11,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32859,Ourense,"Bande, Lobeira",279.3888888888889,294.44444444444446,-5.11,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32312,Ourense,Rubiá,278.2,276.6,0.58,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32320,Ourense,Rubiá,278.2,276.6,0.58,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32310,Ourense,Rubiá,278.2,276.6,0.58,False,True,426.74581,,,False,False,notariado,False,True,False,False,True,False,False
32311,Ourense,Rubiá,278.2,276.6,0.58,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
36528,Pontevedra,Agolada,278.125,288.0,-3.43,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36529,Pontevedra,Agolada,278.125,288.0,-3.43,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36520,Pontevedra,Agolada,278.125,288.0,-3.43,False,False,635.744234,,,False,False,notariado,True,True,False,False,True,False,False
36527,Pontevedra,Agolada,278.125,288.0,-3.43,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36526,Pontevedra,Agolada,278.125,288.0,-3.43,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36525,Pontevedra,Agolada,278.125,288.0,-3.43,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36524,Pontevedra,Agolada,278.125,288.0,-3.43,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27834,Lugo,Xermade,277.5,297.1666666666667,-6.62,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27835,Lugo,Xermade,277.5,297.1666666666667,-6.62,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27832,Lugo,Xermade,277.5,297.1666666666667,-6.62,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27826,Lugo,Xermade,277.5,297.1666666666667,-6.62,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27824,Lugo,Xermade,277.5,297.1666666666667,-6.62,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27833,Lugo,Xermade,277.5,297.1666666666667,-6.62,False,False,139.416058,,,False,False,notariado,False,True,False,False,True,False,False
12224,Castellón/Castelló,"Ayódar, Villamalur",275.0,255.0,7.84,False,True,727.348993,,,False,False,notariado,False,False,False,False,True,False,False
27650,Lugo,"Becerreá, Navia de Suarna",274.35,281.7375,-2.62,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
32868,Ourense,Entrimo,273.25,277.25,-1.44,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32867,Ourense,Entrimo,273.25,277.25,-1.44,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32860,Ourense,Entrimo,273.25,277.25,-1.44,False,False,281.648129,,,False,False,notariado,False,False,False,False,True,False,False
12123,Castellón/Castelló,"Castillo de Villamalefa, Ludiente",272.0,250.0,8.8,False,True,709.796672,,,False,False,notariado,False,False,False,False,True,False,False
32558,Ourense,Viana do Bolo,271.5,281.8,-3.66,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32560,Ourense,Viana do Bolo,271.5,281.8,-3.66,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32562,Ourense,Viana do Bolo,271.5,281.8,-3.66,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32555,Ourense,Viana do Bolo,271.5,281.8,-3.66,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32554,Ourense,Viana do Bolo,271.5,281.8,-3.66,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32550,Ourense,Viana do Bolo,271.5,281.8,-3.66,False,False,611.388154,,,False,False,notariado,False,True,True,False,True,False,False
32563,Ourense,Viana do Bolo,271.5,281.8,-3.66,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32556,Ourense,Viana do Bolo,271.5,281.8,-3.66,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32768,Ourense,"Castro Caldelas, Chandrexa de Queixa",271.11428571428576,266.4,1.77,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
12431,Castellón/Castelló,Torás,271.0,232.0,16.81,False,True,750.194882,,,False,False,notariado,False,False,False,False,True,False,False
27765,Lugo,Trabada,267.5,281.75,-5.06,False,False,349.252962,,,False,False,notariado,False,False,False,False,True,False,False
27768,Lugo,Trabada,267.5,281.75,-5.06,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27767,Lugo,Trabada,267.5,281.75,-5.06,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27766,Lugo,Trabada,267.5,281.75,-5.06,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27680,Lugo,Baralla,266.22222222222223,275.77777777777777,-3.46,False,False,373.717744,,,False,False,notariado,False,False,False,False,True,False,False
27686,Lugo,Baralla,266.22222222222223,275.77777777777777,-3.46,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27687,Lugo,Baralla,266.22222222222223,275.77777777777777,-3.46,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27688,Lugo,Baralla,266.22222222222223,275.77777777777777,-3.46,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27689,Lugo,Baralla,266.22222222222223,275.77777777777777,-3.46,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27696,Lugo,Baralla,266.22222222222223,275.77777777777777,-3.46,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27697,Lugo,Baralla,266.22222222222223,275.77777777777777,-3.46,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27685,Lugo,Baralla,266.22222222222223,275.77777777777777,-3.46,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
12510,Castellón/Castelló,San Rafael del Río,266.0,233.0,14.16,False,True,779.637377,,,False,False,notariado,False,False,False,False,True,False,False
03841,Alicante/Alacant,Alcosser,263.0,226.0,16.37,False,True,785.637727,,,False,False,notariado,False,False,False,False,True,False,False
15567,A Coruña,"Somozas, As",260.5,270.75,-3.79,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15565,A Coruña,"Somozas, As",260.5,270.75,-3.79,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
15566,A Coruña,"Somozas, As",260.5,270.75,-3.79,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
15568,A Coruña,"Somozas, As",260.5,270.75,-3.79,False,False,,,,False,False,mivau,False,True,False,False,False,False,False
12166,Castellón/Castelló,Sierra Engarcerán,259.75,247.0,5.16,False,True,,,,False,False,mivau,False,False,False,False,True,False,False
12164,Castellón/Castelló,Sierra Engarcerán,259.75,247.0,5.16,False,True,,,,False,False,mivau,False,False,False,False,True,False,False
12182,Castellón/Castelló,Sierra Engarcerán,259.75,247.0,5.16,False,True,485.239852,,,False,False,notariado,False,False,False,False,True,False,False
32228,Ourense,Padrenda,259.1666666666667,278.5,-6.94,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32236,Ourense,Padrenda,259.1666666666667,278.5,-6.94,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
32229,Ourense,Padrenda,259.1666666666667,278.5,-6.94,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32220,Ourense,Padrenda,259.1666666666667,278.5,-6.94,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32226,Ourense,Padrenda,259.1666666666667,278.5,-6.94,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
32227,Ourense,Padrenda,259.1666666666667,278.5,-6.94,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
43777,Tarragona,"Guiamets, Els",254.0,278.0,-8.63,False,False,671.322035,,,False,False,notariado,False,False,False,False,True,False,False
32870,Ourense,Lobios,253.71428571428572,239.71428571428572,5.84,False,True,,,,False,False,mivau,False,False,False,False,True,False,False
32895,Ourense,Lobios,253.71428571428572,239.71428571428572,5.84,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32894,Ourense,Lobios,253.71428571428572,239.71428571428572,5.84,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32892,Ourense,Lobios,253.71428571428572,239.71428571428572,5.84,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
32879,Ourense,Lobios,253.71428571428572,239.71428571428572,5.84,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
27363,Lugo,"Páramo, O",253.0,268.8,-5.88,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27364,Lugo,"Páramo, O",253.0,268.8,-5.88,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27362,Lugo,"Páramo, O",253.0,268.8,-5.88,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27342,Lugo,"Incio, O",252.16666666666666,255.5,-1.3,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27341,Lugo,"Incio, O",252.16666666666666,255.5,-1.3,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27345,Lugo,"Incio, O",252.16666666666666,255.5,-1.3,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27346,Lugo,"Incio, O",252.16666666666666,255.5,-1.3,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
27348,Lugo,"Incio, O",252.16666666666666,255.5,-1.3,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27186,Lugo,Guntín,250.1,262.8,-4.83,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27234,Lugo,Guntín,250.1,262.8,-4.83,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27184,Lugo,Guntín,250.1,262.8,-4.83,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27183,Lugo,Guntín,250.1,262.8,-4.83,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27211,Lugo,Guntín,250.1,262.8,-4.83,False,False,728.287841,,,False,False,notariado,False,False,False,False,True,False,False
43787,Tarragona,Caseres,250.0,237.0,5.49,False,True,437.908496,,,False,False,notariado,False,False,False,False,True,False,False
32590,Ourense,"Mezquita, A",249.0,253.25,-1.68,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32499,Ourense,"Mezquita, A",249.0,253.25,-1.68,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32548,Ourense,"Mezquita, A",249.0,253.25,-1.68,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32549,Ourense,"Mezquita, A",249.0,253.25,-1.68,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
27527,Lugo,Carballedo,248.375,267.375,-7.11,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27528,Lugo,Carballedo,248.375,267.375,-7.11,False,False,556.894243,,,False,False,notariado,False,False,False,False,False,False,False
27529,Lugo,Carballedo,248.375,267.375,-7.11,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27530,Lugo,Carballedo,248.375,267.375,-7.11,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27520,Lugo,Carballedo,248.375,267.375,-7.11,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
27531,Lugo,Carballedo,248.375,267.375,-7.11,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27532,Lugo,Carballedo,248.375,267.375,-7.11,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
43426,Tarragona,Rocafort de Queralt,247.0,211.0,17.06,False,True,265.221402,,,False,False,notariado,False,False,False,False,True,False,True
32134,Ourense,San Cristovo de Cea,245.375,261.125,-6.03,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32139,Ourense,San Cristovo de Cea,245.375,261.125,-6.03,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32136,Ourense,San Cristovo de Cea,245.375,261.125,-6.03,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32133,Ourense,San Cristovo de Cea,245.375,261.125,-6.03,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32130,Ourense,San Cristovo de Cea,245.375,261.125,-6.03,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
36428,Pontevedra,Crecente,240.125,249.25,-3.66,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36429,Pontevedra,Crecente,240.125,249.25,-3.66,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36493,Pontevedra,Crecente,240.125,249.25,-3.66,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36490,Pontevedra,Crecente,240.125,249.25,-3.66,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
36492,Pontevedra,Crecente,240.125,249.25,-3.66,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
36420,Pontevedra,Crecente,240.125,249.25,-3.66,False,False,312.024,,,False,False,notariado,False,True,False,False,True,False,False
36491,Pontevedra,Crecente,240.125,249.25,-3.66,False,False,1073.834196,,,False,False,notariado,False,False,False,False,False,False,False
27659,Lugo,"Cervantes, Navia de Suarna",239.85,268.05,-10.52,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32546,Ourense,"Gudiña, A",239.4,247.2,-3.16,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32540,Ourense,"Gudiña, A",239.4,247.2,-3.16,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
32545,Ourense,"Gudiña, A",239.4,247.2,-3.16,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27136,Lugo,"Fonsagrada, A",236.3846153846154,260.6923076923077,-9.32,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27100,Lugo,"Fonsagrada, A",236.3846153846154,260.6923076923077,-9.32,False,False,415.628349,,,False,False,notariado,False,False,False,False,True,False,False
27110,Lugo,"Fonsagrada, A",236.3846153846154,260.6923076923077,-9.32,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27111,Lugo,"Fonsagrada, A",236.3846153846154,260.6923076923077,-9.32,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27112,Lugo,"Fonsagrada, A",236.3846153846154,260.6923076923077,-9.32,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27114,Lugo,"Fonsagrada, A",236.3846153846154,260.6923076923077,-9.32,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27135,Lugo,"Fonsagrada, A",236.3846153846154,260.6923076923077,-9.32,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27115,Lugo,"Fonsagrada, A",236.3846153846154,260.6923076923077,-9.32,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27116,Lugo,"Fonsagrada, A",236.3846153846154,260.6923076923077,-9.32,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27117,Lugo,"Fonsagrada, A",236.3846153846154,260.6923076923077,-9.32,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27118,Lugo,"Fonsagrada, A",236.3846153846154,260.6923076923077,-9.32,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27134,Lugo,"Fonsagrada, A",236.3846153846154,260.6923076923077,-9.32,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27450,Lugo,Pantón,235.0,245.7,-4.35,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27439,Lugo,Pantón,235.0,245.7,-4.35,False,False,264.258555,,,False,False,notariado,False,False,False,False,False,False,False
27437,Lugo,Pantón,235.0,245.7,-4.35,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27430,Lugo,Pantón,235.0,245.7,-4.35,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
27438,Lugo,Pantón,235.0,245.7,-4.35,False,False,265.478002,,,False,False,notariado,False,False,False,False,False,False,False
27470,Lugo,Pantón,235.0,245.7,-4.35,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
27593,Lugo,Pantón,235.0,245.7,-4.35,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32433,Ourense,Carballeda de Avia,234.4,254.2,-7.79,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32434,Ourense,Carballeda de Avia,234.4,254.2,-7.79,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32412,Ourense,Carballeda de Avia,234.4,254.2,-7.79,False,False,,,,False,False,mivau,False,False,False,False,True,False,False
32413,Ourense,Carballeda de Avia,234.4,254.2,-7.79,False,False,,,,False,False,mivau,False,False,False,False,False,False,False
32730,Ourense,Xunqueira de Espadanedo,232.0,250.33333333333334,-7.32,False,False,354.274611,,,False,False,notariado,False,False,False,False,True,False,False
03789,Alicante/Alacant,"Vall d'Ebo, la",231.0,218.0,5.96,False,True,736.73036,,,False,False,notariado,False,False,False,False,False,False,True
43597,Tarragona,Arnes,230.5,222.0,3.83,False,True,415.795586,,,False,False,notariado,False,False,False,False,True,False,False
43495,Tarragona,Arnes,230.5,222.0,3.83,False,True,,,,False,False,mivau,False,False,False,False,False,False,False
